,compound_id,standard_inchi_key,target_id,standard_type,standard_relation,standard_value,assay_format,assaytype
268,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1.9,,binding
269,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2.1,,binding
270,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2.2,,binding
271,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2.5,,binding
272,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2.7,,binding
273,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2.8,,binding
274,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2.9,,binding
275,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3.3,,binding
276,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3.4,,binding
277,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3.5,,binding
278,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3.6,,binding
279,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3.8,,binding
280,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3.9,,binding
281,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.0,,binding
282,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.1,,binding
283,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.2,,binding
284,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.3,,binding
285,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.4,,binding
286,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.5,,binding
287,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.7,,binding
288,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.8,,binding
289,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,4.9,,binding
290,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,5.0,,binding
291,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,5.3,,binding
292,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,5.7,,binding
293,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,5.8,,binding
294,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,6.1,,binding
295,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,6.2,,binding
296,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,6.3,,binding
297,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,6.5,,binding
298,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,6.6,,binding
299,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,6.9,,binding
300,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,7.1,,binding
301,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,7.2,,binding
302,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,7.7,,binding
303,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,7.8,,binding
304,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,7.9,,binding
305,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,8.0,,binding
306,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,8.3,,binding
307,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,8.4,,binding
308,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,8.5,,binding
309,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,8.9,,binding
310,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,9.5,,binding
311,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,10.0,,binding
312,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,11.0,,binding
313,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,12.0,,binding
314,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,14.0,,binding
315,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,15.0,,binding
316,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,16.0,,binding
317,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,17.0,,binding
318,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,18.0,,binding
319,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,20.0,,binding
320,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,21.0,,binding
321,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,22.0,,binding
322,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,23.0,,binding
323,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,26.0,,binding
324,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,27.0,,binding
325,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,29.0,,binding
326,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,30.0,,binding
327,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,31.0,,binding
328,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,32.0,,binding
329,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,33.0,,binding
330,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,34.0,,binding
331,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,35.0,,binding
332,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,36.0,,binding
333,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,37.0,,binding
334,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,39.0,,binding
335,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,40.0,,binding
336,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,41.0,,binding
337,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,43.0,,binding
338,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,44.0,,binding
339,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,48.0,,binding
340,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,49.0,,binding
341,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,50.0,,binding
342,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,51.0,,binding
343,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,53.0,,binding
344,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,54.0,,binding
345,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,57.0,,binding
346,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,59.0,,binding
347,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,60.0,,binding
348,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,61.0,,binding
349,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,63.0,,binding
350,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,64.0,,binding
351,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,66.0,,binding
352,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,68.0,,binding
353,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,70.0,,binding
354,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,71.0,,binding
355,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,72.0,,binding
356,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,75.0,,binding
357,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,76.0,,binding
358,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,77.0,,binding
359,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,80.0,,binding
360,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,81.0,,binding
361,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,84.0,,binding
362,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,85.0,,binding
363,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,91.0,,binding
364,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,93.0,,binding
365,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,97.0,,binding
366,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,98.0,,binding
367,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,99.0,,binding
368,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,100.0,,binding
369,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,110.0,,binding
370,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,120.0,,binding
371,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,130.0,,binding
372,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,140.0,,binding
373,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,150.0,,binding
374,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,170.0,,binding
375,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,220.0,,binding
376,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,230.0,,binding
377,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,240.0,,binding
378,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,250.0,,binding
379,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,270.0,,binding
380,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,290.0,,binding
381,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,300.0,,binding
382,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,310.0,,binding
383,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,320.0,,binding
384,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,330.0,,binding
385,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,350.0,,binding
386,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,360.0,,binding
387,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,390.0,,binding
388,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,400.0,,binding
389,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,430.0,,binding
390,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,440.0,,binding
391,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,450.0,,binding
392,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,470.0,,binding
393,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,480.0,,binding
394,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,520.0,,binding
395,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,540.0,,binding
396,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,620.0,,binding
397,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,710.0,,binding
398,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,750.0,,binding
399,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,790.0,,binding
400,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,810.0,,binding
401,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,820.0,,binding
402,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,840.0,,binding
403,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,890.0,,binding
404,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1100.0,,binding
405,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1300.0,,binding
406,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1400.0,,binding
407,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1500.0,,binding
408,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1600.0,,binding
409,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1700.0,,binding
410,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,1900.0,,binding
411,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,2300.0,,binding
412,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3100.0,,binding
413,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,3500.0,,binding
414,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,5700.0,,binding
415,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,7600.0,,binding
416,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,8600.0,,binding
417,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,16000.0,,binding
418,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,=,21000.0,,binding
419,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P51450,Kd,>,81000.0,,binding
420,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P50750,Kd,=,4.1,,binding
421,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,1500.0,cell_based,binding
422,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,0.29,cell_based,binding
423,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,692.0,,binding
424,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,741.0,,binding
425,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,2291.0,,binding
426,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,5248.0,,binding
427,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,10233.0,,binding
428,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,11357.0,,binding
429,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,12303.0,,binding
430,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,13490.0,,binding
431,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,=,19628.0,,binding
432,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,>,10000.0,,binding
433,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,>,15136.0,,binding
434,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P48736,Kd,>,30200.0,,binding
435,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P45973,Kd,>,100000.0,,binding
436,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P43405,Kd,=,7.1,,binding
437,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,355.0,,binding
438,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,1230.0,,binding
439,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,1380.0,,binding
440,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,2399.0,,binding
441,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,4677.0,,binding
442,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,6761.0,,binding
443,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,10715.0,,binding
444,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,12882.0,,binding
445,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,20292.0,,binding
446,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,21380.0,,binding
447,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,=,23442.0,,binding
448,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42346,Kd,>,30200.0,,binding
449,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,0.4,,binding
450,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,1.2,,binding
451,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,1.3,,binding
452,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,1.4,,binding
453,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,1.9,,binding
454,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,2.0,,binding
455,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,2.4,,binding
456,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,2.6,,binding
457,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,3.0,,binding
458,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,6.0,,binding
459,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,20.0,,binding
460,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42338,Kd,=,138.0,,binding
461,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P42336, P27986",Kd,=,17.0,cell_based,binding
462,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,617.0,,binding
463,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,661.0,,binding
464,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,912.0,,binding
465,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,1349.0,,binding
466,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,1585.0,,binding
467,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,4266.0,,binding
468,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,5130.0,,binding
469,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,5754.0,,binding
470,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,6607.0,,binding
471,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,8128.0,,binding
472,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,=,16596.0,,binding
473,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P42336,Kd,>,30200.0,,binding
474,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P40763,Kd,=,7930.0,,binding
475,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P36888,Kd,=,5.1,,binding
476,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P36888,Kd,=,6.2,,binding
477,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P36888,Kd,=,11.0,,binding
478,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P36888,Kd,=,14.0,,binding
479,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P36888,Kd,=,16.0,,binding
480,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P36888,Kd,=,110.0,,binding
481,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P35918,Kd,=,2300.0,,binding
482,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P35918,Kd,=,2800.0,,binding
483,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P35918,Kd,<,1.0,,binding
484,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,P35465,Kd,=,0.28,,binding
485,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P35222, Q9NQB0",Kd,=,450.0,,binding
486,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,370.0,,binding
487,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,390.0,,binding
488,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,450.0,,binding
489,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,510.0,,binding
490,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,850.0,,binding
491,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,1200.0,,binding
492,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,1300.0,,binding
493,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,1350.0,,binding
494,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,1370.0,,binding
495,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,1620.0,,binding
496,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,1790.0,,binding
497,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,2400.0,,binding
498,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,3000.0,,binding
499,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,3080.0,,binding
500,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,3660.0,,binding
501,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,4070.0,,binding
502,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,4580.0,,binding
503,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,4600.0,,binding
504,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,5250.0,,binding
505,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,6030.0,,binding
506,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,6270.0,,binding
507,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,7590.0,,binding
508,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,7900.0,,binding
509,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,8320.0,,binding
510,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,10230.0,,binding
511,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,13490.0,,binding
512,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,15130.0,,binding
513,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,19100.0,,binding
514,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,19600.0,,binding
515,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,20410.0,,binding
516,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,20700.0,,binding
517,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,23700.0,,binding
518,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,24500.0,,binding
519,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,25800.0,,binding
520,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,36300.0,,binding
521,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,40800.0,,binding
522,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,46700.0,,binding
523,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,48700.0,,binding
524,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,58900.0,,binding
525,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,73000.0,,binding
526,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,105000.0,,binding
527,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,109000.0,,binding
528,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,110000.0,,binding
529,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,114000.0,,binding
530,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,178000.0,,binding
531,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,281000.0,,binding
532,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,284000.0,,binding
533,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,429000.0,,binding
534,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,587000.0,,binding
535,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,616000.0,,binding
536,,ABZSPJVXTTUFAA-UHFFFAOYSA-N,"P31749, Q9Y243, P31751",Kd,=,736000.0,,binding
